train_no,train_name,source_station_name,destination_station_name,distance,timetotravel,Base_Fare,source_state,destination_state
41048.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,466.7532397813105,Unknown,Tamil Nadu
41050.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,628.1083086204397,Unknown,Tamil Nadu
41051.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,388.6106778040149,Tamil Nadu,Unknown
41055.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,355.7698489283971,Tamil Nadu,Unknown
41056.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,444.2843625591221,Unknown,Tamil Nadu
41057.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,486.317358571536,Tamil Nadu,Unknown
41060.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,253.9999259400704,Unknown,Tamil Nadu
41061.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,269.99737756548416,Tamil Nadu,Unknown
41063.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,658.7669059875175,Tamil Nadu,Unknown
41064.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,324.9936984020127,Unknown,Tamil Nadu
41065.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,319.7584728226971,Tamil Nadu,Unknown
41069.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,622.7369369739102,Tamil Nadu,Unknown
41070.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,664.9861482014245,Unknown,Tamil Nadu
41073.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,136.58653966953912,Tamil Nadu,Unknown
41076.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,364.0571743405899,Unknown,Tamil Nadu
41077.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,145.6928294787571,Tamil Nadu,Unknown
41078.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,357.5796983420398,Unknown,Tamil Nadu
41079.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,527.8062922667351,Tamil Nadu,Unknown
41080.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,580.842629399452,Unknown,Tamil Nadu
41081.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,608.7136435853755,Tamil Nadu,Unknown
41082.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,91.91757565889324,Unknown,Tamil Nadu
41084.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,254.16860565460988,Unknown,Tamil Nadu
41085.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,493.5123915010564,Tamil Nadu,Unknown
41086.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,202.9634256163908,Unknown,Tamil Nadu
41089.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,380.5469207970679,Tamil Nadu,Unknown
41091.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,153.06987555093127,Tamil Nadu,Unknown
41092.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,431.52057634435965,Unknown,Tamil Nadu
41093.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,102.45376521310888,Tamil Nadu,Unknown
41095.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,119.47698728321804,Tamil Nadu,Unknown
41096.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,229.90923980386057,Unknown,Tamil Nadu
41097.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,498.12915283541696,Tamil Nadu,Unknown
41102.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,368.6424731546152,Unknown,Tamil Nadu
41103.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,510.35685838958017,Tamil Nadu,Unknown
41104.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,632.9435172159348,Unknown,Tamil Nadu
41105.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,312.50595742449093,Tamil Nadu,Unknown
41108.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,415.1578202802057,Unknown,Tamil Nadu
41110.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,659.9592253710064,Unknown,Tamil Nadu
41111.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,344.2949588570181,Tamil Nadu,Unknown
41113.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,269.71936088335667,Tamil Nadu,Unknown
41116.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,618.0182260808034,Unknown,Tamil Nadu
41117.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,656.0520858500537,Tamil Nadu,Unknown
41119.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,353.2131270683128,Tamil Nadu,Unknown
41120.0,VLCY-MSB EMU,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,541.035945798819,Unknown,Tamil Nadu
41122.0,VLCY-MSB EMU,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,342.5030161736449,Unknown,Tamil Nadu
41127.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,632.8965197804683,Tamil Nadu,Unknown
41128.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,491.2749126717628,Unknown,Tamil Nadu
41129.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,369.84764342265805,Tamil Nadu,Unknown
41130.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,156.033017153781,Unknown,Tamil Nadu
41131.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,127.03833364252446,Tamil Nadu,Unknown
41132.0,VLCY-MSB EMU,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,483.0805537443772,Unknown,Tamil Nadu
41134.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,497.9484472373057,Unknown,Tamil Nadu
41135.0,MSB-VLCY,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,620.6467680067427,Tamil Nadu,Unknown
41138.0,VLCY-MSB-EMU,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,612.2519560439638,Unknown,Tamil Nadu
41140.0,VLCY-MSB,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,198.7098745554036,Unknown,Tamil Nadu
41501.0,MSB - VLCY E,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,128.95530409684136,Tamil Nadu,Unknown
41502.0,VLCY - MSB E,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,116.81456366034465,Unknown,Tamil Nadu
41503.0,MSB - VLCY E,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,404.89335028278,Tamil Nadu,Unknown
41504.0,VLCY-MSB EMU,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,302.08567469493886,Unknown,Tamil Nadu
41505.0,MSB - VLCY E,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,73.2584984620861,Tamil Nadu,Unknown
41506.0,VLCY - MSB E,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,259.3747454781439,Unknown,Tamil Nadu
41507.0,MSB - VLCY E,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,199.2143639294288,Tamil Nadu,Unknown
41508.0,VLCY - MSB E,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,428.92773169137206,Unknown,Tamil Nadu
41509.0,MSB - VLCY E,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,77.62586333344524,Tamil Nadu,Unknown
41510.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,258.3734522936944,Unknown,Tamil Nadu
41511.0,MSB - VLCY E,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,397.6699271545492,Tamil Nadu,Unknown
41512.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,457.68332685144486,Unknown,Tamil Nadu
41513.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,457.2746376161882,Tamil Nadu,Unknown
41514.0,MSB - VLCY E,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,70.2304875982894,Unknown,Tamil Nadu
41515.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,674.298002610707,Tamil Nadu,Unknown
41516.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,533.6850450744921,Unknown,Tamil Nadu
41517.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,441.6655174916843,Tamil Nadu,Unknown
41518.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,196.5073268629804,Unknown,Tamil Nadu
41519.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,347.77192218377013,Tamil Nadu,Unknown
41520.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,697.2317643676923,Unknown,Tamil Nadu
41521.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,95.73333786250176,Tamil Nadu,Unknown
41522.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,526.6208518333503,Unknown,Tamil Nadu
41523.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,399.2036656412779,Tamil Nadu,Unknown
41524.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,350.7313537770211,Unknown,Tamil Nadu
41525.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,429.1354982961892,Tamil Nadu,Unknown
41526.0,VLCY-MSB EMU,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,643.3323300893898,Unknown,Tamil Nadu
41527.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,584.6421602945734,Tamil Nadu,Unknown
41528.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,181.98982763641928,Unknown,Tamil Nadu
41529.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,542.8243780632631,Tamil Nadu,Unknown
41530.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,306.7000972702906,Unknown,Tamil Nadu
41531.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,590.2962251347292,Tamil Nadu,Unknown
41532.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,546.4589173890754,Unknown,Tamil Nadu
41533.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,489.9912750933581,Tamil Nadu,Unknown
41534.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,346.5024095572361,Unknown,Tamil Nadu
41535.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,188.9046162357352,Tamil Nadu,Unknown
41536.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,356.6100136000847,Unknown,Tamil Nadu
41537.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,659.9549598221115,Tamil Nadu,Unknown
41538.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,221.3106389178512,Unknown,Tamil Nadu
41539.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,115.18102375933012,Tamil Nadu,Unknown
41540.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,345.642241908149,Unknown,Tamil Nadu
41541.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,541.0744237945706,Tamil Nadu,Unknown
41542.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,569.1151012155867,Unknown,Tamil Nadu
41543.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,595.1226302820402,Tamil Nadu,Unknown
41544.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,685.5578396477985,Unknown,Tamil Nadu
41545.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,352.95817097998435,Tamil Nadu,Unknown
41546.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,466.56395006583415,Unknown,Tamil Nadu
41547.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,98.71284305950326,Tamil Nadu,Unknown
41548.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,372.4333596704122,Unknown,Tamil Nadu
41549.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,240.2676446190192,Tamil Nadu,Unknown
41550.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,239.0599092978763,Unknown,Tamil Nadu
41551.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,124.954475052287,Tamil Nadu,Unknown
41552.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,442.4132790100667,Unknown,Tamil Nadu
41553.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,187.5116701277158,Tamil Nadu,Unknown
41554.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,280.66864739736303,Unknown,Tamil Nadu
41555.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,483.742722596362,Tamil Nadu,Unknown
41556.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,567.5843813743159,Unknown,Tamil Nadu
41557.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,459.9062033813685,Tamil Nadu,Unknown
41558.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,148.74645370379886,Unknown,Tamil Nadu
41559.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,690.0065692245582,Tamil Nadu,Unknown
41560.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,518.0341116497084,Unknown,Tamil Nadu
41561.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,444.5711727375182,Tamil Nadu,Unknown
41562.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,394.753193393612,Unknown,Tamil Nadu
41563.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,107.8702841574364,Tamil Nadu,Unknown
41564.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,342.61016978763433,Unknown,Tamil Nadu
41565.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,623.9166020415396,Tamil Nadu,Unknown
41566.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,246.08490697376345,Unknown,Tamil Nadu
41567.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,84.09663815313093,Tamil Nadu,Unknown
41568.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,336.6211209916302,Unknown,Tamil Nadu
41569.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,628.7574089512254,Tamil Nadu,Unknown
41570.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,399.655758568775,Unknown,Tamil Nadu
41571.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,693.3013747958244,Tamil Nadu,Unknown
41572.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,568.3999004984721,Unknown,Tamil Nadu
41573.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,247.46099383694616,Tamil Nadu,Unknown
41574.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,88.58494050438894,Unknown,Tamil Nadu
41575.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,463.8841525819259,Tamil Nadu,Unknown
41576.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,186.6780334667644,Unknown,Tamil Nadu
41577.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,149.79665995659553,Tamil Nadu,Unknown
41578.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,170.92059829054688,Unknown,Tamil Nadu
41579.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,645.5389669904596,Tamil Nadu,Unknown
41580.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,302.6148453253634,Unknown,Tamil Nadu
41581.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,217.23109562441613,Tamil Nadu,Unknown
41582.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,111.14898807026417,Unknown,Tamil Nadu
41583.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,495.180915240733,Tamil Nadu,Unknown
41584.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,601.2334876076505,Unknown,Tamil Nadu
41585.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,229.4220582901983,Tamil Nadu,Unknown
41586.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,359.98199328810585,Unknown,Tamil Nadu
41587.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,291.46420830906214,Tamil Nadu,Unknown
41588.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,512.2794941172833,Unknown,Tamil Nadu
41589.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,658.2968769628146,Tamil Nadu,Unknown
41590.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,613.3169802762296,Unknown,Tamil Nadu
41593.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,673.9281182937608,Tamil Nadu,Unknown
41594.0,VLCY-MSBEMUL,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,408.5028651585089,Unknown,Tamil Nadu
41597.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,305.47896933097724,Tamil Nadu,Unknown
41598.0,VLCY-MSB EMU,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,384.6471476139681,Unknown,Tamil Nadu
41599.0,MSB-VLCY EMU,CHENNAI BEACH,VELACHEERY,16.652,0.650833333,269.4560593163413,Tamil Nadu,Unknown
41600.0,MSB-VLCY-EMU,VELACHEERY,CHENNAI BEACH,15.831,0.683333333,163.328162541825,Unknown,Tamil Nadu
42001.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,796.9168092,9.961460115,335.74513531665644,Unknown,Unknown
42002.0,MAS-GPD EMU,GUMMIDIPUNDI,MOOR MARKET,289.0398709,3.612998386,213.62994247191395,Unknown,Unknown
42003.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,1556.532295,19.45665369,555.856546248038,Unknown,Unknown
42004.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,1935.921166,24.19901457,298.7528821653034,Unknown,Unknown
42005.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,1943.141468,24.28926835,97.1717185147558,Unknown,Unknown
42006.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,1743.635089,21.79543861,94.9138066283637,Unknown,Unknown
42007.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,1241.505084,15.51881355,123.41986109273842,Unknown,Unknown
42008.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,1431.644825,17.89556031,481.6784529947637,Unknown,Unknown
42009.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,641.8910251,8.023637814,541.4831012993502,Unknown,Unknown
42010.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,1298.463798,16.23079748,591.3495688904802,Unknown,Unknown
42011.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,965.7341439,12.0716768,546.4738004029491,Unknown,Unknown
42012.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,1015.832946,12.69791182,342.2591798370485,Unknown,Unknown
42013.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,1539.775465,19.24719331,328.042029835559,Unknown,Unknown
42014.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,635.6448756,7.945560945,175.80206573652154,Unknown,Unknown
42015.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,704.2752622,8.803440778,468.3229095728456,Unknown,Unknown
42016.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,1856.819403,23.21024254,173.27280029702132,Unknown,Unknown
42017.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,206.8261602,2.585327003,288.95228625465825,Unknown,Unknown
42018.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,1022.705167,12.78381459,455.0801081686301,Unknown,Unknown
42019.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,1834.321521,22.92901901,529.2735182881806,Unknown,Unknown
42020.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,1259.689715,15.74612144,551.8205671766117,Unknown,Unknown
42021.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,1138.173441,14.22716801,187.51939292348527,Unknown,Unknown
42022.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,574.5139405,7.181424257,116.57575240954104,Unknown,Unknown
42023.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,752.2234292,9.402792865,495.5274211238574,Unknown,Unknown
42024.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,1718.89199,21.48614988,530.1755452126779,Unknown,Unknown
42025.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,1162.51445,14.53143063,213.91907590563267,Unknown,Unknown
42026.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,1078.010168,13.4751271,674.198645052089,Unknown,Unknown
42027.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,289.2014557,3.615018197,565.9629916311656,Unknown,Unknown
42028.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,130.4534973,1.630668716,610.0162152818617,Unknown,Unknown
42029.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,1931.001859,24.13752323,154.0796285750068,Unknown,Unknown
42030.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,816.2737178,10.20342147,437.8634342867151,Unknown,Unknown
42031.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,1246.104818,15.57631022,272.5912838995505,Unknown,Unknown
42032.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,251.4586391,3.143232988,493.50545755054657,Unknown,Unknown
42033.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,1397.917143,17.47396429,446.065501511044,Unknown,Unknown
42034.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,1871.876747,23.39845933,503.0048894497225,Unknown,Unknown
42035.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,1193.763981,14.92204976,501.1658584416968,Unknown,Unknown
42036.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,339.6191125,4.245238906,286.61566615250064,Unknown,Unknown
42037.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,1205.270902,15.06588628,531.813484678129,Unknown,Unknown
42038.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,1556.059705,19.45074631,182.8538856303872,Unknown,Unknown
42039.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,872.1914195,10.90239274,235.80852342592573,Unknown,Unknown
42040.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,1771.691721,22.14614651,232.30646849181585,Unknown,Unknown
42041.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,1332.497611,16.65622014,642.736685289236,Unknown,Unknown
42042.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,1808.572945,22.60716181,530.4837983549543,Unknown,Unknown
42043.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,1284.660091,16.05825114,556.9851875771977,Unknown,Unknown
42044.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,349.4471468,4.368089335,109.37597520447854,Unknown,Unknown
42045.0,MMC-GPD EMU,MOOR MARKET,GUMMIDIPUNDI,688.4142511,8.605178139,248.9983885602116,Unknown,Unknown
42046.0,GPD-MMC EMU,GUMMIDIPUNDI,MOOR MARKET,483.4104017,6.042630021,131.22724453821334,Unknown,Unknown
42301.0,MMC-PON EMU,MOOR MARKET,PONNERI,1826.770346,22.83462932,608.5027448935119,Unknown,Unknown
42302.0,PON-MMC EMU,PONNERI,MOOR MARKET,1544.760128,19.3095016,441.2371403441469,Unknown,Unknown
42401.0,MMC-SPE EMU,MOOR MARKET,SULLURUPETTA,1385.156901,17.31446126,458.2247797371245,Unknown,Unknown
42402.0,SPE-MMC EMU,SULLURUPETTA,MOOR MARKET,671.8360073,8.397950091,194.31470665549287,Unknown,Unknown
42403.0,MMC-SPE EMU,MOOR MARKET,SULLURUPETTA,449.6850669,5.621063336,222.53228095869332,Unknown,Unknown
42404.0,SPE-MMC EMU,SULLURUPETTA,MOOR MARKET,1537.257067,19.21571334,126.0453221346896,Unknown,Unknown
42406.0,SPE-MMC EMU,SULLURUPETTA,MOOR MARKET,1000.900097,12.51125121,678.8923470513748,Unknown,Unknown
42407.0,MMC-SPE EMU,MOOR MARKET,SULLURUPETTA,529.0001491,6.612501864,523.2780992940066,Unknown,Unknown
42408.0,SPE-MMC EMU,SULLURUPETTA,MOOR MARKET,1271.581759,15.89477198,143.37981127679748,Unknown,Unknown
42409.0,MMC-SPE EMU,MOOR MARKET,SULLURUPETTA,176.6343191,2.207928988,146.70286916497207,Unknown,Unknown
